title,n_human_reviews,baseline_jacc_mean,baseline_jacc_max,trained_jacc_mean,trained_jacc_max,baseline_sbert_mean,baseline_sbert_max,trained_sbert_mean,trained_sbert_max
Adversarial Training Generalizes Data-dependent Spectral Norm Regularization | OpenReview,3,0.14935580674427454,0.17972350230414746,0.133863185278802,0.15217391304347827,0.6787141362826029,0.7336750626564026,0.6488710443178812,0.6625300049781799
Adversarial training with perturbation generator networks | OpenReview,3,0.10211625828195954,0.11683848797250859,0.12604850295321557,0.13758389261744966,0.6531289021174113,0.7205386757850647,0.5434503753980001,0.5753368139266968
Adversarial Training: embedding adversarial perturbations into the parameter space of a neural network to build a robust system | OpenReview,3,0.12241270404446845,0.12631578947368421,0.17233891752029085,0.17543859649122806,0.6555774410565695,0.7250605821609497,0.5367085933685303,0.60225909948349
Adversarial Video Generation on Complex Datasets | OpenReview,3,0.14083524318818438,0.14805194805194805,0.13034236298352153,0.13648293963254593,0.80365123351415,0.8649734854698181,0.7329535881678263,0.7632368803024292
Adversarially learned anomaly detection for time series data | OpenReview,3,0.16026707882315702,0.16974169741697417,0.14861364705150776,0.17786561264822134,0.6636469960212708,0.6973779201507568,0.6669522325197855,0.7000484466552734
Adversarially Robust Generalization Just Requires More Unlabeled Data | OpenReview,3,0.1181352532416362,0.12272727272727273,0.1595560086924927,0.1606425702811245,0.6630541284879049,0.6931300163269043,0.6115966637929281,0.6394690275192261
Adversarially Robust Neural Networks via Optimal Control: Bridging Robustness with Lyapunov Stability | OpenReview,3,0.15071842549569986,0.1652542372881356,0.16390677448515065,0.1952191235059761,0.7152387301127116,0.7529353499412537,0.6702121496200562,0.7210750579833984
Adversarially Robust Representations with Smooth Encoders | OpenReview,3,0.14118988391376452,0.16666666666666666,0.1412294157360693,0.14583333333333334,0.6146923104921976,0.7189676761627197,0.6603409250577291,0.6777443885803223
Adversarially robust transfer learning | OpenReview,3,0.14637653778382012,0.1553030303030303,0.1351928374088854,0.14563106796116504,0.7844733397165934,0.8118587136268616,0.5023566087086996,0.5486853718757629
AE-OT: A NEW GENERATIVE MODEL BASED ON EXTENDED SEMI-DISCRETE OPTIMAL TRANSPORT | OpenReview,3,0.15529671440158496,0.18181818181818182,0.15788914378616672,0.17061611374407584,0.7010468244552612,0.7602015733718872,0.5372442205746969,0.6791011095046997
Agent as Scientist: Learning to Verify Hypotheses | OpenReview,3,0.10389556222889557,0.11666666666666667,0.1181653406320618,0.12323943661971831,0.6137934923171997,0.6968508958816528,0.5642880797386169,0.6121267676353455
Aggregating explanation methods for neural networks stabilizes explanations | OpenReview,3,0.10131746352218791,0.1111111111111111,0.15493674933349275,0.16600790513833993,0.5607903897762299,0.6664725542068481,0.5363276302814484,0.5920156836509705
AHash: A Load-Balanced One Permutation Hash | OpenReview,4,0.10255507631006758,0.12184873949579832,0.14044684792952028,0.16942148760330578,0.4426920562982559,0.5164586901664734,0.6478720009326935,0.6884158253669739
ALBERT: A Lite BERT for Self-supervised Learning of Language Representations | OpenReview,3,0.11551880277524589,0.11764705882352941,0.0974656525186613,0.11518324607329843,0.6538374225298563,0.6757594347000122,0.5914373397827148,0.6292510032653809
AlgoNet: $C^infty$ Smooth Algorithmic Neural Networks | OpenReview,3,0.12223833345238788,0.13934426229508196,0.15981143334526793,0.17346938775510204,0.38421973089377087,0.5144402384757996,0.4363073209921519,0.5982540845870972
AlignNet: Self-supervised Alignment Module | OpenReview,3,0.15052393268750908,0.16161616161616163,0.1649177422407526,0.17427385892116182,0.5253828267256418,0.5995909571647644,0.4476107160250346,0.4677261710166931
All Simulations Are Not Equal: Simulation Reweighing for Imperfect Information Games | OpenReview,3,0.11916174862074354,0.14022140221402213,0.10463934729671147,0.11740890688259109,0.5676825741926829,0.6926312446594238,0.5057680606842041,0.6766446828842163
All SMILES Variational Autoencoder for Molecular Property Prediction and Optimization | OpenReview,3,0.12540921973509167,0.13569321533923304,0.13548150126267366,0.16417910447761194,0.7195053299268087,0.7511032819747925,0.54531329870224,0.5756450891494751
Alleviating Privacy Attacks via Causal Learning | OpenReview,3,0.13729861277356337,0.17372881355932204,0.14109910277207607,0.1646090534979424,0.5995162824789683,0.7192854881286621,0.6014154752095541,0.7642652988433838
Alternating Recurrent Dialog Model with Large-Scale Pre-Trained Language Models | OpenReview,3,0.12987497517353386,0.13191489361702127,0.12899699199586193,0.14728682170542637,0.6500598589579264,0.7136420011520386,0.6237796743710836,0.7547569870948792
Amata: An Annealing Mechanism for Adversarial Training Acceleration | OpenReview,3,0.16604136919505394,0.17479674796747968,0.11794792815604492,0.1350210970464135,0.5828032890955607,0.6179009079933167,0.6506100296974182,0.6779806017875671
Amharic Negation Handling | OpenReview,3,0.10742719463649696,0.16891891891891891,0.14567994797879857,0.2074074074074074,0.5187133153279623,0.7946865558624268,0.5164956996838251,0.8382671475410461
Amharic Text Normalization with Sequence-to-Sequence Models | OpenReview,3,0.14650190894889006,0.16058394160583941,0.13007268603721675,0.17266187050359713,0.6601929267247518,0.8032732605934143,0.6488531629244486,0.7327737808227539
Amortized Nesterov*s Momentum: Robust and Lightweight Momentum for Deep Learning | OpenReview,4,0.14664414580017393,0.15789473684210525,0.1371918784653046,0.1598639455782313,0.6868998259305954,0.7399642467498779,0.7067182213068008,0.7677352428436279
AMRL: Aggregated Memory For Reinforcement Learning | OpenReview,3,0.12417666704191525,0.148,0.116712892436494,0.1388888888888889,0.6247795422871908,0.6480981707572937,0.5614588658014933,0.6044447422027588
AN ATTENTION-BASED DEEP NET FOR LEARNING TO RANK | OpenReview,3,0.12470825274016763,0.13617021276595745,0.15069714523266436,0.1891891891891892,0.6747743089993795,0.7523815035820007,0.7320717771848043,0.7584882378578186
AN EFFICIENT HOMOTOPY TRAINING ALGORITHM FOR NEURAL NETWORKS | OpenReview,3,0.1502086280459526,0.1651376146788991,0.14586654164713236,0.15611814345991562,0.6899064779281616,0.6990639567375183,0.5075696806112925,0.5525677800178528
An Empirical and Comparative Analysis of Data Valuation with Scalable Algorithms | OpenReview,3,0.11039960314873958,0.11567164179104478,0.14857730386598453,0.16517857142857142,0.5546139578024546,0.7113634943962097,0.43427897493044537,0.5794109106063843
An Empirical Study on Post-processing Methods for Word Embeddings | OpenReview,3,0.12727370632133944,0.16990291262135923,0.14450196542880892,0.15839243498817968,0.6460880935192108,0.767857551574707,0.6482322613398234,0.720038890838623
An Explicitly Relational Neural Network Architecture | OpenReview,3,0.13132034155280034,0.14163090128755365,0.13167556549985757,0.1607717041800643,0.6412028868993124,0.7214882373809814,0.576127827167511,0.6231701970100403
AN EXPONENTIAL LEARNING RATE SCHEDULE FOR BATCH NORMALIZED NETWORKS | OpenReview,4,0.11258607937699541,0.12359550561797752,0.1096380874151486,0.1297071129707113,0.7047813832759857,0.767310619354248,0.6002172082662582,0.6689726114273071
An implicit function learning approach for parametric modal regression | OpenReview,3,0.12854574225792625,0.15897435897435896,0.13388033776922667,0.16049382716049382,0.578238864739736,0.6653567552566528,0.6286748250325521,0.7397584319114685
An Inductive Bias for Distances: Neural Nets that Respect the Triangle Inequality | OpenReview,4,0.13182692025187348,0.15894039735099338,0.16459384614529782,0.1906474820143885,0.6722830832004547,0.7713636159896851,0.6024739593267441,0.7342896461486816
An Information Theoretic Approach to Distributed Representation Learning | OpenReview,4,0.115417051215425,0.13043478260869565,0.1533864242341031,0.17857142857142858,0.550467424094677,0.7009705305099487,0.5366239920258522,0.6639412641525269
An Optimization Principle Of Deep Learning? | OpenReview,3,0.1297736566303347,0.14332247557003258,0.14513055751587864,0.1576923076923077,0.5572453240553538,0.6808671951293945,0.5649716754754385,0.6582894325256348
Analysis and Interpretation of Deep CNN Representations as Perceptual Quality Features | OpenReview,4,0.1511288863582571,0.16517857142857142,0.1392712219359435,0.15137614678899083,0.6293619573116302,0.704435408115387,0.5190009251236916,0.5640472173690796
Analysis of Video Feature Learning in Two-Stream CNNs on the Example of Zebrafish Swim Bout Classification | OpenReview,3,0.16439652929195045,0.19047619047619047,0.12948033686297997,0.13934426229508196,0.7200454274813334,0.7551658153533936,0.17359191675980887,0.19186747074127197
Analytical Moment Regularizer for Training Robust Networks | OpenReview,3,0.14958905444252513,0.16475095785440613,0.15438998133657134,0.16055045871559634,0.5875399510065714,0.7374171018600464,0.5575112501780192,0.6899888515472412
Analyzing Privacy Loss in Updates of Natural Language Models | OpenReview,3,0.13430925788036732,0.1607843137254902,0.15922466407903302,0.16883116883116883,0.3127993543942769,0.36605218052864075,0.5191458066304525,0.5408761501312256
Analyzing the Role of Model Uncertainty for Electronic Health Records | OpenReview,2,0.1389468196037539,0.14285714285714285,0.12048155096935585,0.12307692307692308,0.680467963218689,0.763717532157898,0.661887526512146,0.6701350212097168
Anchor & Transform: Learning Sparse Representations of Discrete Objects | OpenReview,3,0.12930446828751915,0.1349206349206349,0.125883486678487,0.13864306784660768,0.6803252696990967,0.7634814977645874,0.6352425416310629,0.662243127822876
Angular Visual Hardness | OpenReview,3,0.1305078116959305,0.1782178217821782,0.16497683380655634,0.18518518518518517,0.6908224026362101,0.7016233801841736,0.595032533009847,0.6400723457336426
Annealed Denoising score matching: learning Energy based model in high-dimensional spaces | OpenReview,3,0.13209130352684764,0.13307984790874525,0.1691079279433596,0.19345238095238096,0.6267553567886353,0.716407299041748,0.5884075959523519,0.7046124935150146
Anomaly Detection Based on Unsupervised Disentangled Representation Learning in Combination with Manifold Learning | OpenReview,3,0.16223657295085867,0.19387755102040816,0.13966841104814504,0.16580310880829016,0.5309335291385651,0.7227647304534912,0.5927387078603109,0.6798052787780762
Antifragile and Robust Heteroscedastic Bayesian Optimisation | OpenReview,3,0.1187684480878135,0.1377049180327869,0.13776694302485784,0.15985130111524162,0.6167078614234924,0.6413020491600037,0.6046071847279867,0.6644399166107178
Are Few-shot Learning Benchmarks Too Simple ? | OpenReview,3,0.18349048800661705,0.2,0.13800418277191298,0.1619047619047619,0.7843179106712341,0.8307530879974365,0.6587769985198975,0.6990046501159668
Are Powerful Graph Neural Nets Necessary? A Dissection on Graph Classification | OpenReview,3,0.13077865117338802,0.16165413533834586,0.12882885642478778,0.13821138211382114,0.7011318206787109,0.7577680349349976,0.6905061801274618,0.7638199329376221
Are Pre-trained Language Models Aware of Phrases? Simple but Strong Baselines for Grammar Induction | OpenReview,3,0.1562489873950941,0.16666666666666666,0.17154337872569916,0.2032967032967033,0.6991237799326578,0.8656953573226929,0.7127972642580668,0.8209347128868103
Are there any *object detectors* in the hidden layers of CNNs trained to identify objects or scenes? | OpenReview,3,0.13390172307788029,0.17475728155339806,0.1610412079799309,0.17410714285714285,0.6993776559829712,0.8064372539520264,0.6073729991912842,0.6550124883651733
Are Transformers universal approximators of sequence-to-sequence functions? | OpenReview,3,0.11477598402296192,0.12313432835820895,0.13350747063437285,0.14344262295081966,0.5250623822212219,0.6045768857002258,0.4755101203918457,0.5303913354873657
ASGen: Answer-containing Sentence Generation to Pre-Train Question Generator for Scale-up Data in Question Answering | OpenReview,2,0.12876833057731096,0.15486725663716813,0.10790763673890609,0.11274509803921569,0.6802192330360413,0.6908040046691895,0.4591902792453766,0.4828243851661682
AssembleNet: Searching for Multi-Stream Neural Connectivity in Video Architectures | OpenReview,3,0.14921341673971367,0.15730337078651685,0.1563077342604902,0.17142857142857143,0.7259833812713623,0.755308985710144,0.517698715130488,0.5694202184677124
Assessing Generalization in TD methods for Deep Reinforcement Learning | OpenReview,3,0.10685539763521679,0.13028169014084506,0.15560797091731826,0.17880794701986755,0.5432248512903849,0.6541734933853149,0.48621708154678345,0.571959912776947
Asymptotic learning curves of kernel methods: empirical data v.s. Teacher-Student paradigm | OpenReview,3,0.12746568627205743,0.13259668508287292,0.13427592872062377,0.14705882352941177,0.6363313794136047,0.7032196521759033,0.681606650352478,0.7324190735816956
Asymptotics of Wide Networks from Feynman Diagrams | OpenReview,3,0.13173381959883096,0.1511627906976744,0.15969527548474918,0.1813186813186813,0.5408574243386587,0.6945708990097046,0.47252000371615094,0.526507556438446
ASYNCHRONOUS MULTI-AGENT GENERATIVE ADVERSARIAL IMITATION LEARNING | OpenReview,3,0.10401268710161211,0.11171662125340599,0.13367075310931892,0.1501597444089457,0.41777833302815753,0.6095461845397949,0.448344886302948,0.5156881809234619
Asynchronous Stochastic Subgradient Methods for General Nonsmooth Nonconvex Optimization | OpenReview,3,0.13730578395568419,0.15450643776824036,0.11633131258243662,0.11894273127753303,0.7022794882456461,0.8026008605957031,0.6172963182131449,0.6791903972625732
At Stability*s Edge: How to Adjust Hyperparameters to Preserve Minima Selection in Asynchronous Training of Neural Networks? | OpenReview,3,0.12939538484798643,0.13846153846153847,0.12150107243586494,0.1259259259259259,0.7148767312367758,0.7397085428237915,0.7222681641578674,0.7390969395637512
At Your Fingertips: Automatic Piano Fingering Detection | OpenReview,3,0.14593747124697207,0.17180616740088106,0.13119909872487193,0.14761904761904762,0.6906696756680807,0.7875429391860962,0.6797317862510681,0.7986319065093994
Atomic Compression Networks | OpenReview,3,0.10715372000627588,0.11467889908256881,0.14659737173106158,0.17647058823529413,0.7145446340243021,0.7404569983482361,0.6682710647583008,0.6941072940826416
AtomNAS: Fine-Grained End-to-End Neural Architecture Search | OpenReview,3,0.1589636851801698,0.1919191919191919,0.17757327228299635,0.1897810218978102,0.7164239088694254,0.7576190233230591,0.6695394714673361,0.7208444476127625
Attack-Resistant Federated Learning with Residual-based Reweighting | OpenReview,3,0.12412477921685233,0.14028776978417265,0.14009055424629627,0.155893536121673,0.6312270561854044,0.6569707989692688,0.5313478310902914,0.6339829564094543
Attacking Graph Convolutional Networks via Rewiring | OpenReview,4,0.12825925968449334,0.1590909090909091,0.13958575437652837,0.15736040609137056,0.6916748285293579,0.7947182655334473,0.4653055667877197,0.5617923736572266
Attacking Lifelong Learning Models with Gradient Reversion | OpenReview,3,0.1415100668098955,0.16470588235294117,0.1955128205128205,0.21153846153846154,0.708633303642273,0.8086337447166443,0.761679490407308,0.7726719379425049
Attention Forcing for Sequence-to-sequence Model Training | OpenReview,3,0.14162650224195603,0.15789473684210525,0.1212756023111758,0.13145539906103287,0.6874782840410868,0.7305891513824463,0.7439005374908447,0.7445522546768188
